Anime_id,Name,Genres,Ranked,Popularity,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,,,
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",6799,8682,42,45,102,200,204,155,41,18,18,,,
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",8395,8347,34,35,89,238,231,197,100,40,26,,,
217,Shin Angel,"Comedy, Drama, Hentai, Romance",Unknown,8362,53,47,92,197,176,138,53,20,16,,,
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",1521,2424,1355,2665,4818,4780,2007,923,327,123,50,,,
219,Kidou Senkan Nadesico: The Prince of Darkness,"Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",4595,4347,372,683,1406,2016,1276,738,383,156,98,,,
220,Kuro no Danshou,"Hentai, Horror",Unknown,8552,31,26,94,150,187,139,77,37,37,,,
221,Mezzo Forte,"Action, Comedy, Hentai, Sci-Fi",Unknown,3299,539,828,2159,3589,2716,1342,578,243,123,,,
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",5005,3924,269,491,1265,2223,1573,890,378,139,70,,,
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",120,735546,89656,134427,108758,39962,14806,3942,1392,834,1204,,,
225,Dragon Ball GT,"Action, Sci-Fi, Adventure, Comedy, Super Power, Magic, Fantasy, Shounen",5974,262,22680,23836,44045,74704,67689,42801,26843,11272,5903,,,
226,Elfen Lied,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",1382,49,101509,127032,173008,153170,76952,36944,21729,11087,7416,,,
227,FLCL,"Action, Sci-Fi, Comedy, Parody, Dementia, Psychological, Mecha",505,171,73488,73911,82013,55189,25030,12152,6542,3043,2162,,,
228,Jigoku Shoujo,"Mystery, Horror, Psychological, Supernatural",1158,490,12770,18579,31006,28324,13007,6219,2436,949,470,,,
229,Ninin ga Shinobuden,"Comedy, Parody, Martial Arts",3939,2957,889,1401,2845,4082,2624,1517,704,294,174,,,
230,Air Master,"Action, Comedy, Martial Arts, Seinen",3550,2829,908,1397,2770,3882,2431,1473,759,328,239,,,
231,Asagiri no Miko,"Action, Comedy, Supernatural, Fantasy, Seinen",5793,6599,59,243,540,560,404,159,71,33,23,,,
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",405,338021,38128,48217,35300,13099,5113,1226,454,223,442,,,
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",1152,3651,1138,1570,2383,2433,1162,530,156,41,35,,,
234,Dan Doh!!,"Adventure, Sports, Shounen",7451,3514,108,245,410,283,174,95,39,20,21,,,
235,Detective Conan,"Adventure, Mystery, Comedy, Police, Shounen",349,580,27670,25632,31481,21333,7803,3401,993,415,254,,,
236,E's Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",5178,4193,222,466,1100,1808,1425,877,347,126,70,,,
237,Koukyoushihen Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",351,379048,36899,44615,31088,12411,6085,2479,912,472,431,,,
238,Rekka no Honoo,"Action, Adventure, Martial Arts, Shounen, Super Power",2072,2139,1668,2980,6203,7513,3338,1659,575,205,98,,,
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",767,193810,15369,17396,10207,4046,1788,886,306,257,439,,,
240,Genshiken,"Slice of Life, Comedy, Parody",976,150618,11090,20448,16986,6345,2584,815,291,187,161,,,
241,Girls Bravo: First Season,"Harem, Comedy, Romance, Ecchi, Fantasy, School, Shounen",6170,1194,3153,4394,9352,15964,13243,8824,4349,2177,1249,,,
242,Gokusen,"Slice of Life, Comedy, Drama, School, Josei",1822,2742,1269,2335,4702,5280,2355,942,268,114,47,,,
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",3562,1391,5417,6715,10740,13742,9320,5603,2634,1158,789,,,
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",4105,5915,121,178,329,482,392,216,95,46,28,,,
245,Great Teacher Onizuka,"Slice of Life, Comedy, Drama, School, Shounen",44,184,86645,93002,70904,32510,9587,3720,1434,644,385,,,
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",1600,84354,4134,8472,10148,5269,2943,1146,485,227,185,,,
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Fantasy, Magic, Supernatural, Demons, Historical, Shoujo",3581,20801,755,1338,1924,1186,708,266,104,54,45,,,
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",4993,1440,2307,3748,8468,13779,9992,5937,2623,1114,674,,,
249,InuYasha,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",187,588434,51683,79233,71630,29876,14032,4881,1804,906,776,,,
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Demons, Supernatural, Magic, Shounen",1434,1417,4655,6752,12887,13803,6058,2914,920,321,167,,,
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",1513,91225,6120,8673,8713,4296,2178,865,324,203,182,,,
252,Madlax,"Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen",3366,2720,700,1290,2641,3450,1919,1164,510,219,99,,,
253,Jungle wa Itsumo Hare nochi Guu,"Slice of Life, Comedy, School",2987,29653,2589,3825,2819,1183,546,220,103,68,67,,,
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"Comedy, Slice of Life",4696,11181,1253,1975,1454,507,178,64,24,12,27,,,
255,Jungle wa Itsumo Hare nochi Guu Final,"Slice of Life, Comedy",5078,9171,908,1495,1264,534,184,76,16,17,17,,,
256,Hoshi no Koe,"Sci-Fi, Space, Drama, Romance, Mecha",1122,130748,9469,16047,17432,9912,5109,2536,1212,623,442,,,
257,Ikkitousen,"Ecchi, Super Power, Martial Arts, School",1118,131435,4216,9084,15910,12945,7823,4334,2240,1307,920,,,
258,Hitsuji no Uta,"Horror, Drama, Vampire",7217,4165,246,361,806,1350,1239,873,488,254,140,,,
259,HappyâLesson,"Comedy, Harem, Romance, School",5198,4844,225,273,693,1221,892,554,191,72,46,,,
260,HappyâLesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",5048,3355,482,750,1765,3227,2319,1355,543,244,123,,,
261,HappyâLesson: Advance,"Comedy, Harem, Romance, Slice of Life",4278,4410,294,486,1054,1852,1147,624,205,106,36,,,
262,HappyâLesson: The Final,"Comedy, Harem, Romance, School",4327,5270,241,325,693,1209,690,402,154,77,40,,,
263,Hajime no Ippo,"Comedy, Sports, Drama, Shounen",32,345,55801,62613,47851,19316,4981,1823,544,218,147,,,
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",228,1418,9818,16146,20661,9505,2375,671,129,64,30,,,
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Sports, Shounen",278,1702,7524,12418,17077,8457,2098,576,126,94,32,,,
266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",4435,4264,216,419,998,1788,1069,584,239,106,42,,,
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",714,963,7943,12204,17257,13022,5445,2631,1103,345,209,,,
268,Golden Boy,"Adventure, Comedy, Ecchi",507,579,25719,30250,40393,27244,11205,4635,1795,701,435,,,
269,Bleach,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",818,33,116063,136177,192980,174721,81327,42155,16961,6766,3102,,,
270,Hellsing,"Action, Horror, Supernatural, Vampire, Seinen",1586,205,32856,45861,75346,77857,36859,16240,7094,2617,1184,,,
271,Gad Guard,"Sci-Fi, Adventure, Mecha, Shounen",4549,11943,285,731,1231,920,583,203,76,36,26,,,
272,Noir,"Action, Mystery, Drama",2278,1475,2696,4666,8468,9628,5156,2665,1176,400,217,,,
273,Mahoutsukai ni Taisetsu na Koto,"Slice of Life, Drama, Magic, Shounen",4700,3479,220,474,1269,1909,1286,799,296,103,39,,,
274,Kiddy Grade,"Action, Sci-Fi, Super Power, Ecchi, Mecha",2683,2531,1211,2007,3995,4886,2791,1483,607,245,106,,,
275,Loveâ¥Love?,"Ecchi, Comedy, Harem, Romance",8506,3713,313,383,945,1883,2005,1546,830,435,328,,,
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",2860,2174,1316,2631,5857,7280,3755,1791,660,238,95,,,
277,Mahoromatic: Motto Utsukushii Mono,"Military, Sci-Fi, Comedy, Drama, Romance, Ecchi",2918,3042,900,1762,3559,4543,2335,1134,438,150,71,,,
278,Viewtiful Joe,"Action, Sci-Fi, Comedy, Shounen",5009,9492,320,709,1255,900,529,246,109,73,53,,,
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",2944,30547,962,2029,2513,1291,662,268,113,49,70,,,
280,Animal Yokochou,"Adventure, Comedy, Fantasy, Shoujo",4306,8571,51,55,120,182,133,83,19,17,5,,,
281,Akane Maniax,"Comedy, Mecha, Romance",3933,17094,308,842,1770,1952,1717,991,494,312,205,,,
282,Angel Heart,"Action, Mystery, Drama, Romance, Seinen",4203,14584,569,1134,1318,727,402,143,68,26,30,,,
283,Akage no Anne,"Slice of Life, Historical, Drama",3492,22024,1117,1483,1466,864,399,135,46,43,39,,,
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",4622,11646,471,1027,1450,783,400,153,44,34,33,,,
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",3511,21754,491,1104,1752,1243,739,285,105,53,38,,,
286,B'T X,"Adventure, Mecha, Sci-Fi, Shounen",3446,5003,273,413,1011,1318,774,391,143,51,35,,,
287,Grappler Baki (TV),"Action, Sports, Martial Arts, Shounen",1779,1744,3041,4995,10738,12104,4885,1915,716,307,152,,,
288,Bakuten Shoot Beyblade,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",4754,1565,3532,4279,9037,15837,12165,7272,2574,1152,554,,,
289,Comic Party,"Comedy, Drama",3950,16900,392,1129,2249,1589,1008,365,145,72,41,,,
290,Seikai no Monshou,"Action, Military, Sci-Fi, Space, Romance",2463,42853,2892,4952,3885,1645,667,259,106,48,53,,,
291,D.C.S.S: Da Capo Second Season,"Comedy, Harem, Romance, Supernatural, Drama",2954,30295,1548,3001,4228,2476,1330,549,250,126,86,,,
292,Dear Boys,"Drama, Shounen, Sports",4240,3745,455,717,1669,2770,1790,1007,380,142,90,,,
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",3895,17527,643,1328,2232,1646,1038,387,177,104,74,,,
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",8440,4777,123,134,368,788,831,572,383,235,154,,,
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",5883,6386,134,276,555,531,291,172,91,57,43,,,
296,Dragon Drive,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",4761,3651,410,648,1444,2546,1902,1154,434,171,110,,,
297,Grenadier: Hohoemi no Senshi,"Action, Ecchi, Adventure, Comedy, Shounen",2269,49526,1762,4149,7034,4927,2742,1175,514,237,133,,,
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",1987,60523,2264,5260,9124,7062,4101,1744,697,375,219,,,
299,.hack//Liminality,"Game, Mystery, Sci-Fi",5332,2958,675,1047,2453,4307,3469,2095,753,246,125,,,
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",4559,3414,522,882,1962,3161,2087,1206,437,140,83,,,
301,Cinderella Boy,"Action, Adventure, Mystery, Comedy, Seinen",6755,6128,66,108,282,625,674,330,167,65,37,,,
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",2707,35832,2623,3487,2417,901,361,110,56,34,41,,,
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",3934,3652,601,835,1694,2608,1822,1036,365,141,75,,,
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",1355,2618,2256,3318,5518,5689,2556,1124,282,97,44,,,
305,Abashiri Ikka,"Action, Comedy, Shounen",7318,3665,26,97,205,308,269,186,106,79,53,,,
306,Abenobashi MahouâShoutengai,"Comedy, Parody, Ecchi, Fantasy",2514,1782,1701,4011,7925,8776,4269,2232,848,290,169,,,
307,Kerokko Demetan,"Kids, Fantasy, Comedy",8189,10534,17,18,39,91,92,71,25,21,21,,,
308,Zettai Shounen,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",3869,3946,176,324,694,980,650,346,153,73,36,,,
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",7523,6564,64,44,137,326,297,208,128,57,29,,,
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy, Supernatural",9434,1582,22,52,103,153,107,36,25,12,15,,,
311,Ace wo Nerae!,"Sports, Drama, Romance, School, Shoujo",3550,5100,122,212,519,723,371,207,79,29,22,,,
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",9544,1503,21,59,109,74,67,10,5,4,5,,,
313,Ace wo Nerae! (1979),"Sports, Drama, Romance, School, Shoujo",4296,7835,58,128,259,362,211,135,53,21,12,,,
314,Ace wo Nerae! 2,"Drama, Shoujo, Sports",8812,2001,56,102,169,110,65,17,8,3,5,,,
315,Xiao Qian,"Action, Drama, Fantasy, Romance",8102,2669,67,155,257,201,134,48,36,16,14,,,
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",Unknown,6737,100,112,207,382,360,262,124,77,44,,,
317,Final Fantasy VII: Advent Children,"Action, Super Power, Fantasy",890,782,21459,24033,33054,29241,13517,6182,2560,952,527,,,
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",4768,3240,527,965,2097,3698,2590,1403,571,210,124,,,
319,Happy World!,"Ecchi, Fantasy, Comedy, Romance",8150,6218,81,105,279,575,655,493,229,119,54,,,
320,A Kite,"Action, Hentai, Police, Drama",2294,48597,1800,4328,6886,5353,3063,1393,618,413,303,,,
321,Najica Dengeki Sakusen,"Action, Ecchi, Comedy, Sci-Fi",4443,12788,231,585,1350,1432,1023,579,284,174,103,,,
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",769,983,9769,14423,19636,16048,6720,2927,1118,433,225,,,
323,Mousou Dairinin,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",489,288459,22455,33570,26169,11470,4973,2692,950,547,546,,,
324,Kidou Keisatsu Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",1063,3054,793,1201,2484,2169,831,365,102,36,12,,,
325,Peach Girl,"Slice of Life, Drama, Romance, School, Shoujo",3650,1683,3550,4907,8200,10506,6750,4025,2131,966,670,,,
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",2492,2229,2229,3452,6091,7132,3902,1870,725,266,113,,,
327,Puchi Pri*Yucie,"Comedy, Magic, Fantasy, Shoujo",4531,12118,689,1222,1340,743,405,102,30,22,14,,,
328,Piano (TV),"Music, Slice of Life, Drama, Romance, Shoujo",8155,5442,84,114,291,630,681,552,275,118,61,,,
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",762,195630,18748,18579,9310,3409,1575,646,258,133,180,,,
330,Midori no Hibi,"Comedy, Drama, Romance, Ecchi, Shounen",1081,136704,9451,19773,22705,11132,5010,1826,723,391,317,,,
331,Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",5148,8821,415,805,806,327,127,34,12,12,14,,,
332,Dokidokiâ¡Densetsu: Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",7592,3287,142,276,351,198,79,18,11,8,11,,,
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",2749,6922,173,172,360,438,281,114,40,19,17,,,
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",2474,42135,2484,3997,4496,2396,1227,463,192,97,96,,,
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",2400,2779,1270,1745,3518,4330,2281,1262,379,148,66,,,
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",6117,4629,150,239,533,956,817,586,245,100,72,,,
337,Psychic Academy,"Comedy, Romance, Supernatural",7178,4910,166,227,543,1034,1003,682,338,171,94,,,
338,Versailles no Bara,"Military, Historical, Drama, Romance, Shoujo",206,1832,5620,5081,5459,3342,1418,645,298,124,72,,,
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",255,480696,41993,47711,31785,14563,7223,4016,1690,1083,1345,,,
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",1324,3579,844,1416,2587,2350,1030,454,136,58,33,,,
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",2555,2340,1754,2713,4739,5961,3204,1650,678,252,118,,,
342,Starship Operators,"Drama, Military, Sci-Fi, Space",3653,4346,212,472,1058,1386,817,472,168,70,30,,,
343,Tsukuyomi: Moon Phase,"Comedy, Romance, Vampire, Fantasy, Seinen",1896,65203,2597,5628,7921,4765,2652,1130,474,238,157,,,
344,Futatsu no Spica,"Sci-Fi, Supernatural, Drama, School",5177,8664,452,881,938,475,230,73,20,13,12,,,
345,Eikoku Koi Monogatari Emma,"Slice of Life, Historical, Drama, Romance, Seinen",1097,2434,1347,2454,4458,3684,1536,667,197,74,47,,,
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",4319,13650,224,606,1186,1232,820,411,202,95,64,,,
347,Wild Arms: Twilight Venom,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",5112,5760,119,174,446,773,555,360,161,55,36,,,
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",6151,3995,290,456,1050,1865,1705,1055,487,219,132,,,
349,Magical Canan,"Supernatural, Drama, Magic, Fantasy",6789,4439,65,134,272,287,203,92,55,37,19,,,
350,Ojamajo Doremi,"Comedy, Magic",2738,2562,1659,1991,3796,5293,3115,1530,374,173,82,,,
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",4084,15723,1018,1728,2288,1258,536,138,55,26,26,,,
352,Motto! Ojamajo Doremi,"Magic, Fantasy, Comedy, Shoujo",2166,4048,860,958,1661,2202,1261,529,160,51,36,,,
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",4525,12205,776,1178,1396,693,304,77,27,17,19,,,
354,UGâUltimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",5317,8125,110,272,565,665,597,358,223,169,129,,,
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",1542,279,21748,34808,62572,60971,27496,13579,5359,1959,977,,,
356,Fate/stay night,"Action, Supernatural, Magic, Romance, Fantasy",2152,119,35378,57284,101538,107818,55337,26103,13081,5032,2350,,,
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Magic, Ecchi",5415,884,6527,8465,15872,23740,18397,10747,5949,2849,2169,,,
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",3675,3392,671,1039,2194,2839,1689,965,410,167,87,,,
359,I'll/CKBC,"Action, Sports, School, Shounen",6894,6682,76,102,249,465,458,314,125,71,19,,,
360,Himiko-den,"Adventure, Supernatural, Drama, Fantasy",7165,6415,53,76,204,451,421,317,127,56,23,,,
361,Memories Off,"Romance, Drama",8448,6120,74,87,186,443,461,352,211,94,58,,,
362,Memories Off 2nd,"Romance, Drama",6891,7465,67,68,168,356,320,207,96,51,24,,,
363,Memories Off 3.5,"Romance, Drama",6963,7836,57,53,128,279,265,172,75,33,20,,,
364,Gallery Fake,"Mystery, Seinen",4630,11555,437,757,794,395,228,79,22,15,14,,,
365,Fake,"Police, Comedy, Romance, Mystery, Shounen Ai",5693,3916,461,727,1374,2485,2164,1354,524,190,124,,,
366,AIKa,"Action, Ecchi, Adventure, Comedy, Sci-Fi",8407,3152,357,521,1246,2688,2888,2238,1199,680,362,,,
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",3445,8558,82,106,162,271,137,76,28,9,2,,,
368,Bible Black,Hentai,Unknown,2132,3640,2437,4389,5983,5166,3380,1695,958,750,,,
369,Boogiepop wa Warawanai,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",2899,1477,1944,3224,6077,6800,3934,2037,1077,418,287,,,
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",5634,5063,101,229,608,1189,946,508,174,72,45,,,
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Magic, Fantasy, Shoujo",1611,83246,8076,13522,14188,5747,2037,452,132,41,48,,,
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",291,1448,11628,14097,16067,10336,3420,1189,228,77,32,,,
373,Bannou Bunka Neko-Musume,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",4878,5053,148,256,669,1159,851,495,178,63,22,,,
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",6619,4738,116,217,496,447,309,135,57,30,15,,,
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",5739,5976,93,117,337,685,524,340,135,51,21,,,
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",897,166365,12958,21062,27159,15020,7565,3141,1516,996,700,,,
377,eX-Driver,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",4758,5169,164,311,629,1130,845,439,183,67,30,,,
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",5200,6940,79,152,355,615,424,237,85,42,18,,,
379,Heppoko Jikken Animation Excelâ¥Saga,"Comedy, Parody, Sci-Fi, Shounen",1579,1485,4318,6782,11228,11001,5449,2641,1374,591,437,,,
380,Fushigi Yuugi OVA,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",3670,19938,1344,2149,2863,1762,937,360,139,80,36,,,
381,Fushigi Yuugi: Dai Ni Bu,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",3838,17853,1294,1876,2461,1451,738,273,126,53,40,,,
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",6568,2997,749,904,2104,3680,3454,2265,989,433,291,,,
383,Galaxy Angel,"Comedy, Sci-Fi",3343,23998,986,2144,3004,1770,1050,343,146,66,41,,,
384,Gantz,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",491,285300,18443,32520,38335,21748,11143,7134,3471,2201,1830,,,
385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",2776,33930,935,1724,2427,1782,1260,791,357,236,176,,,
386,H2,"Comedy, Sports, Romance, Shounen",2499,5425,167,305,738,900,420,173,43,21,10,,,
387,Haibane Renmei,"Slice of Life, Mystery, Psychological, Drama, Fantasy",548,700,13051,18417,22070,15117,6530,3230,1227,460,281,,,
388,Capeta,"Cars, Shounen, Sports",3652,20204,1743,2888,2130,891,385,116,51,23,46,,,
389,Karas,"Action, Sci-Fi, Super Power, Fantasy",1826,2067,2475,3859,6770,6940,3420,1748,709,291,116,,,
